input,target_intent,product_title,is_new
Bố mẹ em cần tìm một chiếc ly dựng nước mới cứng khoảng 20 tỏi giúp mình nha,keyword: ly dựng nước | condition: mới | budget: 20000000,ly dựng nước,True
Tài chính 25 tỏi cần tìm sạc mới tinh để trang trí bàn làm việc cho đẹp ib em,keyword: sạc | condition: mới | budget: 25000000,sạc dự phòng,True
Có ai pass lại loa bluetooth chính hãng cho bé 2 tuổi phát triển tư duy hình khối dưới 13 tr không ạ,keyword: loa | condition: mới | budget: 13000000,loa bluetooth,True
Mọi người ơi dư dùng nhượng lại rèm ktx nguyên seal đi dã ngoại cuối tuần cùng công ty hóng gió biển tầm 1000 nghìn ạ,keyword: rèm ktx | condition: mới | budget: 1000000,rèm ktx,True
Loa bluetooth mới 100% tầm 12 tỏi cho con tập chơi guitar bấm nhẹ không đau tay ạ,keyword: loa | condition: mới | budget: 12000000,loa bluetooth,True
Góc tìm đồ em cần mua chuột hàng new tầm 11 triệu để phòng khách nhìn cho sang nha,keyword: chuột | condition: mới | budget: 11000000,chuột máy tính,True
Góc tìm đồ em cần mua tai nghe hàng new tầm 27 triệu về dùng cho cả nhà shop ơi,keyword: tai nghe | condition: mới | budget: 27000000,tai nghe bluetooth,True
Có ai pass lại sạc dự phòng nguyên seal để phòng khách nhìn cho sang dưới 19 triệu không nha,keyword: sạc | condition: mới | budget: 19000000,sạc dự phòng,True
Có shop nào muốn tìm rèm ktx mới cứng khoảng 15 tr giúp em với,keyword: rèm ktx | condition: mới | budget: 15000000,rèm ktx,True
Ai có rèm ktx mới 100% để cài lại win với phần mềm văn phòng tận nhà pass lại em tầm 25 củ giúp em với,keyword: rèm ktx | condition: mới | budget: 25000000,rèm ktx,True
Góc tìm đồ em cần mua chuột mới tinh tầm 29 tr về giặt đồ cho con đỡ mùi mốc shop ơi,keyword: chuột | condition: mới | budget: 29000000,chuột inphic b2 (có dây),True
Có ai pass lại loa hàng new đi dã ngoại cuối tuần cùng công ty hóng gió biển dưới 200 nghìn không được không shop,keyword: loa | condition: mới | budget: 200000,loa bluetooth,True
Anh có hàng sạc điện thoại chính hãng cho con gái đi học cấp 3 đỡ mỏi chân dưới 11 triệu ad ơi,keyword: điện thoại | condition: mới | budget: 11000000,sạc điện thoại,True
Cho con xem youtube với học tiếng anh online bố mẹ em cần sắm bàn phím tầm 24 củ mới tinh không ạ,keyword: bàn phím | condition: mới | budget: 24000000,bàn phím ziyou lang,True
Tài chính 25 tr cần tìm remote điều hòa casper nguyên seal cho bé 2 tuổi phát triển tư duy hình khối hú em,keyword: remote điều hòa casper | condition: mới | budget: 25000000,remote điều hòa casper,True
Lưu giữ khoảnh khắc kỷ niệm đẹp cho gia đình chị cần tìm mua lại laptop tầm 18 tr đẹp ken nha,keyword: laptop | condition: cũ | budget: 18000000,laptop lenovo ideapad flex 5i,False
Để mang đi làm hàng ngày đựng đồ cá nhân em muốn mua thanh lý loa dưới 15 triệu used ơi,keyword: loa | condition: cũ | budget: 15000000,loa nhật bass 25,False
Ai có em chó 2hand về tự tập làm móng mỗi cuối tuần cho tiết kiệm pass lại em tầm 600 k hú em,keyword: em chó | condition: cũ | budget: 600000,em chó,False
Móc khóa mới 100% tầm 12 tr về tự tập làm móng mỗi cuối tuần cho tiết kiệm,keyword: móc khóa | condition: mới | budget: 12000000,móc khóa,True
Góc tìm đồ cần tìm mua gối mới tinh dưới 13 củ nhé,keyword: gối | condition: mới | budget: 13000000,gối,True
Tài chính 13 triệu cần tìm remote điều hòa casper hàng new để trang trí bàn làm việc cho đẹp nha shop,keyword: remote điều hòa casper | condition: mới | budget: 13000000,remote điều hòa casper,True
Gối mới 100% dưới 20 củ để in đơn hàng từ điện thoại cho shop online,keyword: gối | condition: mới | budget: 20000000,gối,True
Màn hình hàng lướt tầm 900 ngàn để trang trí bàn làm việc cho đẹp giúp mình nha,keyword: màn hình | condition: cũ | budget: 900000,màn hình edra,False
Iphone 7 hàng lướt khoảng 27 tỏi cho con gái đi học cấp 3 đỡ mỏi chân nha,keyword: điện thoại | condition: cũ | budget: 27000000,iphone 7,False
Ai có điện thoại nguyên seal về dùng cho cả nhà pass lại em khoảng 27 tr không ạ,keyword: điện thoại | condition: mới | budget: 27000000,sạc điện thoại,True
Ai có quạt chính hãng đi làm văn phòng hàng ngày pass lại em tầm 900 nghìn inbox em nha,keyword: quạt | condition: mới | budget: 900000,quạt senko l1638,True
Anh cần tìm mua loa secondhand tầm 23 triệu ạ,keyword: loa | condition: cũ | budget: 23000000,loa nhật bass 25,False
Ai có loa đập hộp đi phượt sạc nhanh cho cả iPhone và Samsung pass lại em dưới 500 nghìn hén,keyword: loa | condition: mới | budget: 500000,loa bluetooth,True
Ai có loa secondhand cho con gái đi học cấp 3 đỡ mỏi chân pass lại em tầm 20 triệu giúp em với,keyword: loa | condition: cũ | budget: 20000000,loa nhật bass 25,False
Góc tìm đồ em cần mua gối đập hộp cho con tập chơi guitar bấm nhẹ không đau tay không ạ,keyword: gối | condition: mới | budget: 0,gối,True
Góc tìm đồ em cần mua remote điều hòa casper mới 100% dưới 800 nghìn cho chuyến đi du lịch biển sắp tới chụp hình cho xinh ad ơi,keyword: remote điều hòa casper | condition: mới | budget: 800000,remote điều hòa casper,True
Có ai pass lại điện thoại ngoại hình đẹp để mang đi làm hàng ngày đựng đồ cá nhân khoảng 13 củ không cho e xin giá,keyword: điện thoại | condition: cũ | budget: 13000000,iphone 7,False
Góc tìm đồ em cần mua màn hình edra cũ dưới 15 tỏi đi chơi tennis cho người mới tập không bị đuối không ạ,keyword: màn hình | condition: cũ | budget: 15000000,màn hình edra,False
Laptop secondhand tầm 25 củ đi chơi tennis cho người mới tập không bị đuối inbox em nha,keyword: laptop | condition: cũ | budget: 25000000,tai nghe lenovo th30 cũ,False
Tài chính 12 triệu cần tìm màn hình secondhand để phòng bếp cho tiện ăn cơm gia đình inbox em nha,keyword: màn hình | condition: cũ | budget: 12000000,màn hình edra,False
Con em muốn kiếm một bé móc khóa mới tinh để nằm mát lạnh không bị đau lưng tầm 22 tr ơi,keyword: móc khóa | condition: mới | budget: 22000000,móc khóa,True
Ai có rèm ktx đập hộp cho con gái đi học cấp 3 đỡ mỏi chân pass lại em ạ,keyword: rèm ktx | condition: mới | budget: 0,rèm ktx,True
Có ai pass lại tai nghe lenovo th30 cũ qua sử dụng đi phượt sạc nhanh cho cả iPhone và Samsung khoảng 30 tỏi không ib em,keyword: laptop | condition: cũ | budget: 30000000,tai nghe lenovo th30 cũ,False
Có ai pass lại gối đập hộp cho con xem youtube với học tiếng anh online không ạ,keyword: gối | condition: mới | budget: 0,gối,True
Ai có bàn phím ziyou lang mới cứng đi làm văn phòng hàng ngày pass lại em khoảng 15 củ inbox em nha,keyword: bàn phím | condition: mới | budget: 15000000,bàn phím ziyou lang,True
Ly dựng nước hàng new dưới 29 củ để sắp xếp lại đống giày dép ở cửa ra vào giúp em với,keyword: ly dựng nước | condition: mới | budget: 29000000,ly dựng nước,True
Tìm mua điện thoại chính hãng khoảng 26 tr giúp mình nha,keyword: điện thoại | condition: mới | budget: 26000000,sạc điện thoại,True
Mình kiếm giùm em tai nghe bluetooth đập hộp đi chơi tennis cho người mới tập không bị đuối inbox em nha,keyword: tai nghe | condition: mới | budget: 0,tai nghe bluetooth,True
Chị cần tìm mua bàn phím nguyên seal để đi học đại học khoảng 20 củ giúp em với,keyword: bàn phím | condition: mới | budget: 20000000,bàn phím ziyou lang,True
Tài chính 17 triệu cần tìm tai nghe lenovo th30 cũ 2hand để sắp xếp lại đống giày dép ở cửa ra vào không ạ,keyword: laptop | condition: cũ | budget: 17000000,tai nghe lenovo th30 cũ,False
Có ai pass lại laptop hàng lướt đi phượt sạc nhanh cho cả iPhone và Samsung khoảng 500 nghìn không không ạ,keyword: laptop | condition: cũ | budget: 500000,tai nghe lenovo th30 cũ,False
Cho con gái đi học cấp 3 đỡ mỏi chân con em muốn tìm gấu bông dưới 13 củ nguyên seal để lại em,keyword: gấu bông | condition: mới | budget: 13000000,gấu bông,True
Tài chính 16 tr cần tìm em chó cũ đi phượt sạc nhanh cho cả iPhone và Samsung nha shop,keyword: em chó | condition: cũ | budget: 16000000,em chó,False
Góc tìm đồ em cần mua tủ lạnh dùng tốt để đi học đại học giúp mình nha,keyword: tủ lạnh | condition: cũ | budget: 0,tủ lạnh samsung rt22farbdsa,False
Có ai pass lại móc khóa hàng new để sạc siêu tốc cho điện thoại đi phượt tầm 300 ngàn không để lại em,keyword: móc khóa | condition: mới | budget: 300000,móc khóa,True
Vợ chồng em kiếm giùm em tai nghe hàng new khoảng 13 tỏi với ạ,keyword: tai nghe | condition: mới | budget: 13000000,tai nghe bluetooth,True
Điện thoại mới tinh tầm 21 tỏi để mang đi làm hàng ngày đựng đồ cá nhân hú em,keyword: điện thoại | condition: mới | budget: 21000000,sạc điện thoại,True
Tài chính 27 củ cần tìm sạc dự phòng đập hộp đi chạy bộ êm ái bảo vệ cổ chân với ạ,keyword: sạc | condition: mới | budget: 27000000,sạc dự phòng,True
Tài chính 29 củ cần tìm chuột máy tính mới tinh đi làm văn phòng hàng ngày ạ,keyword: chuột | condition: mới | budget: 29000000,chuột máy tính,True
Mình đang muốn kiếm loa chính hãng tầm 20 tr inbox em nha,keyword: loa | condition: mới | budget: 20000000,loa bluetooth,True
Để sạc siêu tốc cho điện thoại đi phượt kiếm giùm em tai nghe bluetooth đập hộp inbox em nha,keyword: tai nghe | condition: mới | budget: 0,tai nghe bluetooth,True
Góc tìm đồ em cần mua điện thoại mới 100% để sắp xếp lại đống giày dép ở cửa ra vào hú em,keyword: điện thoại | condition: mới | budget: 0,sạc điện thoại,True
Ai có loa nhật bass 25 còn nguyên zin đi phượt sạc nhanh cho cả iPhone và Samsung pass lại em dưới 14 tr ib em,keyword: loa | condition: cũ | budget: 14000000,loa nhật bass 25,False
Em cần sắm remote điều hòa casper mới tinh khoảng 12 tr shop ơi,keyword: remote điều hòa casper | condition: mới | budget: 12000000,remote điều hòa casper,True
Góc tìm đồ em cần mua ser đập hộp dưới 22 triệu để đi học đại học giúp mình nha,keyword: ser | condition: mới | budget: 22000000,ser,True
Ai có đang kiếm em chó đẹp ken giúp mình nha,keyword: em chó | condition: cũ | budget: 0,em chó,False
Có bác nào đang cần tìm mua iphone 7 đẹp ken đi chơi tennis cho người mới tập không bị đuối dưới 14 củ cho e xin giá,keyword: điện thoại | condition: cũ | budget: 14000000,iphone 7,False
Có ae nào dư dùng nhượng lại rèm ktx mới cứng về dùng cho cả nhà khoảng 900 k nha,keyword: rèm ktx | condition: mới | budget: 900000,rèm ktx,True
Sạc điện thoại hàng new khoảng 28 tỏi về cho bé tập tô vẽ đỡ nghịch điện thoại inbox em nha,keyword: điện thoại | condition: mới | budget: 28000000,sạc điện thoại,True
Tài chính 26 tỏi cần tìm ly dựng nước đập hộp để cài lại win với phần mềm văn phòng tận nhà shop ơi,keyword: ly dựng nước | condition: mới | budget: 26000000,ly dựng nước,True
Để phòng bếp cho tiện ăn cơm gia đình cu nhà em dư dùng nhượng lại remote điều hòa casper dưới 18 tỏi đập hộp ad ơi,keyword: remote điều hòa casper | condition: mới | budget: 18000000,remote điều hòa casper,True
Góc tìm đồ em cần mua sạc dự phòng chính hãng để phòng khách nhìn cho sang không ạ,keyword: sạc | condition: mới | budget: 0,sạc dự phòng,True
Mình muốn kiếm một bé gấu bông nguyên seal đi phượt sạc nhanh cho cả iPhone và Samsung dưới 600 nghìn hú em,keyword: gấu bông | condition: mới | budget: 600000,gấu bông,True
Bé nhà em tìm mua sạc chính hãng khoảng 15 củ ad ơi,keyword: sạc | condition: mới | budget: 15000000,sạc dự phòng,True
Tài chính 23 tỏi cần tìm loa mới 100% để đi học đại học ạ,keyword: loa | condition: mới | budget: 23000000,loa bluetooth,True
Tài chính cần tìm em chó hàng lướt để sạc siêu tốc cho điện thoại đi phượt không ạ,keyword: em chó | condition: cũ | budget: 0,em chó,False
Có ai pass lại bàn phím đập hộp cho người già bị tiểu đường ở nhà ăn dưới 500 k không được không shop,keyword: bàn phím | condition: mới | budget: 500000,bàn phím ziyou lang,True
Góc tìm đồ em cần mua chuột inphic b2 (có dây) hàng new dưới 19 tr đi làm văn phòng hàng ngày ad ơi,keyword: chuột | condition: mới | budget: 19000000,chuột inphic b2 (có dây),True
Góc tìm đồ em cần mua laptop 2hand dưới 29 củ cho người già bị tiểu đường ở nhà ăn ib em,keyword: laptop | condition: cũ | budget: 29000000,laptop lenovo ideapad flex 5i,False
Có ai pass lại sạc dự phòng nguyên seal về cho bé tập tô vẽ đỡ nghịch điện thoại tầm 22 củ không không ạ,keyword: sạc | condition: mới | budget: 22000000,sạc dự phòng,True
