input,product_title,product_description,is_new
"Tìm mua mẫu đèn ngủ led cảm ứng ánh sáng dịu nhẹ tự động sáng khi trời tối để đặt trong phòng trẻ em yêu cầu thiết kế hoạt hình dễ thương nha",Đèn ngủ cảm ứng LED hình nấm,"Sản phẩm mang lại giấc ngủ ngon và cảm giác an tâm cho bé yêu với ánh sáng vàng dịu nhẹ không chói mắt. Tích hợp cảm biến ánh sáng thông minh giúp đèn tự động bật khi căn phòng thiếu sáng và tắt khi trời sáng giúp tiết kiệm điện năng. Hình dáng nấm xinh xắn làm đẹp thêm cho không gian của bé.",True
"Mình muốn tìm mua mẫu ví cầm tay nữ dáng dài chất liệu da saffiano bền bỉ màu đỏ đô sang trọng đựng được cả điện thoại và nhiều thẻ nha",Ví cầm tay nữ da Saffiano cao cấp,"Sản phẩm phụ kiện thời trang phái nữ thiết kế tinh tế và vô cùng tiện dụng với nhiều ngăn chứa đồ khoa học. Chất liệu da Saffiano nổi tiếng với khả năng chống trầy xước và giữ màu cực tốt theo thời gian. Màu đỏ đô quý phái mang lại vẻ ngoài nổi bật và sang trọng cho quý cô trong mọi hoàn cảnh.",True
"Tìm mua mẫu áo thun polo nam vải thun lạnh co giãn tốt màu xám nhạt nhìn cho trẻ trung để mình mặc đi đánh golf cuối tuần nha shop",Áo Polo nam thun lạnh thể thao xịn,"Mẫu áo thể thao cao cấp với chất liệu vải thun lạnh mềm mịn và khả năng thấm hút mồ hôi vượt trội giúp bạn luôn khô thoáng khi vận động mạnh. Thiết kế form dáng năng động trẻ trung và lịch sự rất phù hợp cho các hoạt động thể thao ngoài trời như đánh golf hay tennis. Màu xám nhạt dễ dàng phối đồ.",True
"Em đang muốn tìm mua bộ sáp màu 12 màu cơ bản cho bé lớp 1 tập tô yêu cầu sáp mềm màu sắc rực rỡ và đặc biệt không chứa chất độc hại nha",Sáp màu học sinh ClassMate 12 màu,"Sự khởi đầu hoàn hảo cho hành trình khám phá thế giới sắc màu của bé với chất liệu sáp an toàn tuyệt đối cho sức khỏe của trẻ nhỏ. Thân sáp thiết kế vừa vặn với tay cầm của học sinh tiểu học giúp bé tô vẽ dễ dàng và hào hứng hơn. Màu sắc chuẩn xác rực rỡ giúp tác phẩm của bé thêm phần sinh động.",True
"Tìm mua đặc sản hạt điều rang muối Bình Phước loại A nguyên hạt thơm bùi giòn rụm đóng gói hộp nhựa 500g để biếu tết sang trọng lịch sự nha",Hạt điều rang muối vỏ lụa Bình Phước,"Sản phẩm hạt dinh dưỡng thượng hạng được tuyển chọn từ vùng nguyên liệu Bình Phước nổi tiếng. Hạt điều được rang thủ công giữ nguyên vị béo bùi và mùi thơm tự nhiên đặc trưng. Lớp vỏ lụa mỏng bảo vệ hạt luôn giòn tan. Đóng hộp nhựa cao cấp có tem nhãn rõ ràng rất phù hợp làm quà tặng ý nghĩa ngày tết.",True
"Mình muốn mua mẫu đèn led dây trang trí phòng khách ánh sáng trắng ấm dán tường nhìn cho chill yêu cầu có thể điều chỉnh độ sáng bằng remote",Dây đèn LED dán tường 5050 có Remote,"Sản phẩm trang trí không gian sống hiện đại và linh hoạt giúp bạn thay đổi bầu không khí căn phòng theo ý thích chỉ với một nút bấm. Dây đèn sử dụng led 5050 siêu sáng độ bền cao và cực kỳ tiết kiệm điện. Mặt sau tích hợp băng dính 3M chắc chắn giúp bạn dễ dàng lắp đặt ở bất cứ vị trí nào trong nhà.",True
"Em muốn mua chiếc kẹp tóc đính đá handmade phong cách nhẹ nhàng tiểu thư làm quà tặng bạn gái yêu cầu thiết kế tinh xảo không đại trà nha",Kẹp tóc đính đá thủ công tinh xảo,"Phụ kiện tóc xinh xắn mang lại vẻ ngoài dịu dàng và duyên dáng cho phái nữ trong các buổi hẹn hò hay dạo phố. Sản phẩm được đính kết tỉ mỉ các hạt đá pha lê lấp lánh tạo hiệu ứng bắt sáng cực đẹp mỗi khi di chuyển. Xương kẹp chắc chắn ôm sát tóc giúp cố định kiểu tóc suốt cả ngày dài rất thoải mái.",True
"Tìm mua máy xông tinh dầu siêu âm dùng cho phòng khách lớn diện tích 40m2 yêu cầu công suất mạnh phun sương mịn và có đèn đổi màu đẹp nha",Máy khuếch tán tinh dầu siêu âm 500ml,"Thiết bị giải pháp mang lại hương thơm thư giãn và không khí trong lành cho không gian sống rộng rãi của gia đình bạn. Công nghệ sóng siêu âm hiện đại giúp tinh dầu lan tỏa nhanh chóng và đều khắp phòng. Tích hợp đèn LED 7 màu đổi màu lung linh mang lại cảm giác dễ chịu sau giờ làm việc căng thẳng.",True
"Mình muốn mua mẫu đồng hồ nam dây kim loại mặt trắng thiết kế 3 kim đơn giản lịch lãm đeo đi làm văn phòng nhìn cho chuyên nghiệp nha shop",Đồng hồ nam Orient chính hãng mặt trắng,"Sản phẩm đồng hồ thời trang dành cho phái mạnh với phong cách tối giản sang trọng mang lại vẻ ngoài chững chạc và đẳng cấp cho người sở hữu. Mặt đồng hồ bằng kính sapphire chống trầy xước hoàn hảo kết hợp cùng dây kim loại không gỉ bền màu. Bộ máy cơ tự động Nhật Bản bền bỉ và chính xác tuyệt đối.",True
"Cần mua đặc sản mực một nắng Phan Thiết loại to dày thịt ngọt thơm để làm quà biếu đối tác yêu cầu đóng gói hút chân không và bảo quản lạnh nha",Mực một nắng Phan Thiết loại đặc biệt,"Sản phẩm đặc sản biển cao cấp được làm từ những con mực lá tươi ngon vừa mới đánh bắt mang về phơi dưới cái nắng giòn của vùng biển Bình Thuận. Mực chỉ phơi duy nhất một nắng nên thịt vẫn giữ được độ mềm ngọt đậm đà và mùi thơm đặc trưng. Đóng gói hút chân không sạch sẽ đảm bảo chất lượng tuyệt vời.",True
